Type,abs_position,combat_decision,combat_status,index,life,move_decision,move_option,obj_time,reproduction_decision,reproduction_status,vis_map,visual_range,world_time
10,"[154, 168]",combat,combat,149,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[[-10], 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[70, 169]",leave,leave,150,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, [10]]]",3,8.136271238327026
10,"[192, 175]",combat,combat,151,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[158, 132]",combat,combat,152,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[55, 181]",combat,combat,153,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[117, 165]",leave,leave,154,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[34, 155]",combat,combat,155,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10, -10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[99, 68]",combat,combat,156,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[141, 123]",combat,combat,157,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[92, 173]",combat,combat,158,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[117, 128]",leave,leave,159,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[31, 85]",combat,combat,160,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[157, 17]",leave,leave,161,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[74, 93]",combat,combat,162,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[73, 96]",leave,leave,163,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[40, 152]",combat,combat,164,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[50, 131]",combat,combat,165,876,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[19, 111]",combat,combat,166,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[31, 37]",combat,combat,167,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[48, 71]",leave,leave,168,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[35, 89]",leave,leave,169,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[135, 177]",leave,leave,170,866,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[94, 158]",leave,leave,171,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[64, 191]",leave,leave,172,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[91, 128]",leave,leave,173,871,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[40, 105]",leave,leave,174,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[95, 96]",leave,leave,175,913,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[14, 120]",leave,leave,176,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[148, 111]",combat,combat,177,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[84, 187]",combat,combat,178,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[168, 194]",leave,leave,179,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[57, 53]",combat,combat,180,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[147, 77]",combat,combat,181,912,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[132, 131]",leave,leave,182,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, [-10]]]",3,8.136271238327026
10,"[181, 180]",combat,combat,183,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[41, 99]",leave,leave,184,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [[-10], 0, 0]]",3,8.136271238327026
10,"[84, 81]",leave,leave,185,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[42, 189]",combat,combat,186,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[37, 189]",leave,leave,187,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[44, 171]",leave,leave,188,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[16, 175]",combat,combat,189,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[175, 100]",leave,leave,190,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[198, 43]",combat,combat,191,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[193, 188]",combat,combat,192,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[22, 181]",leave,leave,193,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[26, 143]",combat,combat,194,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[193, 174]",combat,combat,195,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[160, 162]",leave,leave,196,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[[10], 0, [-10]], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[93, 81]",combat,combat,197,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[106, 122]",combat,combat,198,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
10,"[40, 166]",leave,leave,199,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[46, 65]",combat,combat,0,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, [-10], 0]]",3,8.136271238327026
-10,"[69, 137]",combat,combat,1,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[58, 143]",leave,leave,2,874,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[156, 132]",combat,combat,3,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[[10], 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[9, 179]",combat,combat,4,850,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[114, 32]",leave,leave,5,716,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[182, 139]",combat,combat,6,866,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[97, 64]",leave,leave,7,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[102, 158]",leave,leave,8,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[68, 122]",leave,leave,9,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[105, 41]",combat,combat,10,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[137, 152]",combat,combat,11,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[111, 63]",combat,combat,12,870,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[29, 89]",leave,leave,13,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[107, 171]",combat,combat,14,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, [10], 0]]",3,8.136271238327026
-10,"[48, 189]",leave,leave,15,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[153, 149]",leave,leave,16,888,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, [10]]]",3,8.136271238327026
-10,"[145, 47]",leave,leave,17,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[134, 120]",leave,leave,18,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[44, 130]",leave,leave,19,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[44, 156]",combat,combat,20,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[12, 16]",leave,leave,21,909,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[100, 85]",leave,leave,22,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[58, 103]",leave,leave,23,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[147, 170]",combat,combat,24,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[129, 148]",leave,leave,25,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[20, 139]",leave,leave,26,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[4, 124]",leave,leave,27,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[92, 106]",combat,combat,28,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[104, 136]",leave,leave,29,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[147, 180]",combat,combat,30,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[113, 131]",leave,leave,31,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[22, 68]",leave,leave,32,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[168, 191]",combat,combat,33,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[194, 91]",leave,leave,34,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[189, 123]",leave,leave,35,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[43, 78]",leave,leave,36,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[84, 61]",combat,combat,37,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[124, 156]",combat,combat,38,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[67, 128]",combat,combat,39,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[135, 46]",leave,leave,40,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[91, 139]",combat,combat,41,829,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[133, 177]",combat,combat,42,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[172, 171]",leave,leave,43,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[167, 157]",combat,combat,44,913,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[17, 80]",combat,combat,45,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[40, 165]",leave,leave,46,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, [-10], 0]]",3,8.136271238327026
-10,"[160, 144]",combat,combat,47,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[6, 184]",combat,combat,48,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[[-10], 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[15, 180]",leave,leave,49,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[122, 164]",combat,combat,50,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, [-10], 0]]",3,8.136271238327026
-10,"[171, 128]",leave,leave,51,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[26, 131]",combat,combat,52,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[186, 156]",leave,leave,53,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[199, 95]",leave,leave,54,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[60, 165]",leave,leave,55,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, [-10], 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[85, 60]",combat,combat,56,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[20, 115]",leave,leave,57,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[123, 124]",leave,leave,58,914,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[98, 117]",combat,combat,59,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[83, 175]",combat,combat,60,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[105, 196]",combat,combat,61,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[131, 63]",combat,combat,62,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[183, 124]",combat,combat,63,829,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[163, 170]",combat,combat,64,888,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[124, 70]",leave,leave,65,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[26, 155]",leave,leave,66,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[41, 6]",leave,leave,67,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[145, 158]",combat,combat,68,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], [10]], [0, 0, 0]]",3,8.136271238327026
-10,"[83, 183]",combat,combat,69,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[124, 38]",leave,leave,70,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[94, 43]",combat,combat,71,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[31, 44]",leave,leave,72,901,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[68, 154]",combat,combat,73,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[160, 173]",leave,leave,74,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[186, 122]",leave,leave,75,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[114, 171]",combat,combat,76,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[145, 119]",combat,combat,77,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[86, 45]",combat,combat,78,950,right,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[100, 147]",combat,combat,79,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[196, 133]",leave,leave,80,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[49, 145]",leave,leave,81,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [10, -10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[20, 52]",leave,leave,82,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[64, 87]",combat,combat,83,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[15, 91]",combat,combat,84,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[51, 98]",combat,combat,85,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, [10]], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[11, 136]",leave,leave,86,890,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[60, 91]",leave,leave,87,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[92, 131]",combat,combat,88,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[42, 145]",leave,leave,89,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[119, 131]",leave,leave,90,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[172, 66]",combat,combat,91,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[105, 142]",combat,combat,92,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[129, 74]",leave,leave,93,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[169, 77]",leave,leave,94,950,down,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[6, 142]",combat,combat,95,950,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[38, 44]",leave,leave,96,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[61, 182]",leave,leave,97,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[126, 47]",combat,combat,98,908,up,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[198, 127]",combat,combat,99,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[190, 92]",combat,combat,100,950,right,"['up', 'down', 'left', 'right']",50,1,1,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[68, 112]",combat,combat,101,950,left,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[132, 139]",leave,leave,102,950,left,"['up', 'down', 'left', 'right']",50,1,1,"[[0, [-10], 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[124, 165]",leave,leave,103,950,up,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[8, 5]",leave,leave,104,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[190, 38]",leave,leave,105,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[146, 84]",leave,leave,106,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
-10,"[50, 187]",leave,leave,107,950,down,"['up', 'down', 'left', 'right']",50,0,0,"[[0, 0, 0], [0, [-10], 0], [0, 0, 0]]",3,8.136271238327026
